movie_id,title,name,unknown,male,female,credits,net_to_date
14369,Out Cold,Jason London,0,1,0,1,1093039
14395,Kabhi Alvida Naa Kehna,Shah Rukh Khan,0,1,0,1,22385320
14396,Code Name: The Cleaner,Cedric the Entertainer,0,1,0,1,19179516
14405,Beverly Hills Chihuahua,Drew Barrymore,0,0,1,7,164020066
14411,Sinbad: Legend of the Seven Seas,Brad Pitt,0,1,0,7,793413165
14425,PCU,Jeremy Piven,0,1,0,0,0
14429,Drive Me Crazy,Melissa Joan Hart,0,0,1,0,0
14434,I Think I Love My Wife,Chris Rock,0,1,0,3,-17147073
14435,My Bloody Valentine,Jensen Ackles,0,1,0,0,0
14438,Fireproof,Kirk Cameron,0,1,0,0,0
14442,Ella Enchanted,Anne Hathaway,0,0,1,1,128335153
14444,The Rugrats Movie,Whoopi Goldberg,0,0,1,2,103649415
14451,Dead Snow,Charlotte Frogner,1,0,0,0,0
14462,The Manchurian Candidate,Denzel Washington,0,1,0,15,614826935
14474,The Oh in Ohio,Parker Posey,0,0,1,0,0
14517,Mirrormask,Stephanie Leonidas,0,0,1,0,0
14536,New in Town,Renée Zellweger,0,0,1,3,250865181
14538,Three Kingdoms: Resurrection of the Dragon,Sammo Hung,0,1,0,0,0
14544,Roll Bounce,Nick Cannon,0,1,0,2,18243262
14557,Dead Man on Campus,Tom Everett Scott,0,1,0,1,32057416
14560,Paul Blart: Mall Cop,Kevin James,0,1,0,0,0
14574,The Boy in the Striped Pyjamas,Asa Butterfield,0,1,0,0,0
14576,Shade,Stuart Townsend,0,1,0,1,10479110
14577,Dirty Work,Norm Macdonald,1,0,0,0,0
14578,Outside Providence,Shawn Hatosy,0,1,0,0,0
14582,Passchendaele,Paul Gross,0,1,0,1,-3254130
14585,In the Company of Men,Aaron Eckhart,0,1,0,0,0
14623,Thunderbirds,Brady Corbet,0,1,0,0,0
14624,The Ultimate Gift,James Garner,0,1,0,0,0
14629,Woman on Top,Penélope Cruz,0,0,1,0,0
14631,The Work and the Glory II: American Zion,Sam Hennings,0,1,0,1,-4152353
14635,The Rookie,Dennis Quaid,0,1,0,3,64855815
14652,Bon voyage,Grégori Derangère,0,1,0,0,0
14655,Soul Men,Samuel L. Jackson,0,1,0,11,148215820
14662,Slums of Beverly Hills,Natasha Lyonne,0,0,1,0,0
14709,Varsity Blues,James Van Der Beek,0,1,0,0,0
14729,The Long Riders,David Carradine,0,1,0,1,7700000
14736,Love & Basketball,"Chris Warren, Jr.",0,1,0,0,0
14745,The Haunting of Molly Hartley,Haley Bennett,0,0,1,0,0
14757,Osama,Marina Golbahari,0,0,1,0,0
14758,Good Dick,Marianna Palka,0,0,1,0,0
14778,Last Orders,Michael Caine,0,1,0,2,40891918
14799,For Your Consideration,Catherine O'Hara,1,0,0,0,0
14811,Fiddler on the Roof,Chaim Topol,0,1,0,0,0
14834,Not Easily Broken,Morris Chestnut,0,1,0,1,21958191
14836,Coraline,Dakota Fanning,0,0,1,1,27105395
14846,Little Black Book,Brittany Murphy,0,0,1,0,0
14854,Lone Wolf McQuade,Chuck Norris,0,1,0,0,0
14869,G.I. Joe: The Rise of Cobra,Dennis Quaid,0,1,0,8,507715891
14873,The Jungle Book 2,John Goodman,0,1,0,3,768493296
14877,September Dawn,Jon Voight,0,1,0,1,-10644631
14914,Flash of Genius,Aaron Abrams,0,1,0,0,0
14976,Rachel Getting Married,Anne Hathaway,0,0,1,5,236738814
15005,One Night with the King,Tiffany Dupont,0,0,1,0,0
15013,Wah-Wah,Gabriel Byrne,0,1,0,2,11046649
15017,Blonde Ambition,Jessica Simpson,0,0,1,0,0
15028,Clockstoppers,Jesse Bradford,0,1,0,1,-982873
15037,Can't Hardly Wait,Jennifer Love Hewitt,0,0,1,1,108586134
15045,Fat Albert,Kenan Thompson,0,1,0,0,0
15049,Bon Cop Bad Cop,Patrick Huard,0,1,0,0,0
15059,The Loss of Sexual Innocence,Julian Sands,0,1,0,2,2727232
15067,"The Good, The Bad, The Weird",Song Kang-ho,0,1,0,1,77489643
15070,Undisputed,Wesley Snipes,0,1,0,5,161247694
15074,Extreme Ops,Devon Sawa,0,1,0,2,9454544
15092,Crank: High Voltage,Jason Statham,0,1,0,7,207404016
15121,The Sound of Music,Julie Andrews,0,0,1,1,96272727
15122,Love Stinks,French Stewart,0,1,0,0,0
15158,Phantasm II,James Le Gros,0,1,0,0,0
15173,Jonah: A VeggieTales Movie,Phil Vischer,0,1,0,0,0
15186,Full Frontal,David Duchovny,0,1,0,2,135808308
15189,Hotel for Dogs,Emma Roberts,0,0,1,2,21710694
15198,"Mystery, Alaska",Russell Crowe,0,1,0,0,0
15237,De-Lovely,Kevin Kline,0,1,0,5,55047501
15250,This Christmas,Loretta Devine,0,0,1,0,0
15256,200 Cigarettes,Ben Affleck,0,1,0,1,11771272
15268,Street Fighter: The Legend of Chun-Li,Kristin Kreuk,0,0,1,0,0
15301,Twilight Zone: The Movie,Albert Brooks,0,1,0,0,0
15365,Witless Protection,Larry the Cable Guy,0,1,0,1,-1319901
15373,Role Models,Seann William Scott,0,1,0,1,-28989393
15389,Metropolitan,Edward Clements,1,0,0,0,0
15394,Owning Mahowny,Philip Seymour Hoffman,0,1,0,0,0
15487,The Greatest Game Ever Played,Shia LaBeouf,0,1,0,1,-160855
15489,Snow Day,Chevy Chase,0,1,0,5,53375734
15512,Monsters vs Aliens,Seth Rogen,0,1,0,3,281806472
15544,Extreme Movie,Patrick J. Adams,0,1,0,0,0
15556,At First Sight,Val Kilmer,0,1,0,4,431622529
15568,Gracie,Jesse Lee Soffer,0,1,0,0,0
15581,Who's Your Caddy?,Mick Partridge,1,0,0,0,0
15582,Teen Wolf Too,Jason Bateman,0,1,0,0,0
15624,Conversations with Other Women,Helena Bonham Carter,0,0,1,1,-6803933
15639,Larry the Cable Guy: Health Inspector,Larry the Cable Guy,0,1,0,0,0
15644,Paparazzi,Cole Hauser,0,1,0,0,0
15647,Kissing Jessica Stein,Jennifer Westfeldt,0,0,1,0,0
15648,The Perfect Man,Hilary Duff,0,0,1,3,89469878
15655,The Tigger Movie,Jim Cummings,0,1,0,0,0
15660,Mommie Dearest,Faye Dunaway,0,0,1,1,19889877
15673,Connie and Carla,Nia Vardalos,0,0,1,1,363744044
15699,Opal Dream,Sapphire Boyce,0,0,1,0,0
15708,Latter Days,Steve Sandvoss,0,1,0,0,0
15745,Made,Vince Vaughn,0,1,0,0,0
15765,What's Love Got to Do with It,Angela Bassett,0,0,1,0,0
15797,Only the Strong,Mark Dacascos,0,1,0,0,0
15800,Trekkies,Denise Crosby,0,0,1,0,0
15875,Donovan's Reef,John Wayne,0,1,0,4,21412000
15907,Duma,Alex Michaeletos,1,0,0,0,0
15927,A Passage to India,Judy Davis,0,0,1,0,0
15983,Invasion U.S.A.,Chuck Norris,0,1,0,1,7232628
15992,Abandon,Katie Holmes,0,0,1,0,0
16005,The Lucky Ones,Tim Robbins,0,1,0,5,3944201
16016,Journey to Saturn,Casper Christensen,1,0,0,0,0
16028,They,Laura Regan,0,0,1,0,0
16052,Selena,Jennifer Lopez,0,0,1,0,0
16072,Gods and Generals,Stephen Lang,0,1,0,0,0
16096,House Party 2,Martin Lawrence,0,1,0,0,0
16110,Thomas and the Magic Railroad,Alec Baldwin,0,1,0,3,169316176
16112,The Adventures of Elmo in Grouchland,Kevin Clash,0,1,0,0,0
16148,Zero Effect,Bill Pullman,0,1,0,0,0
16155,Safe Men,Sam Rockwell,0,1,0,0,0
16158,The Wood,Omar Epps,0,1,0,0,0
16161,Baby Boy,Tyrese Gibson,0,1,0,0,0
16162,The Best Man,Nia Long,0,0,1,0,0
16172,Simply Irresistible,Sarah Michelle Gellar,0,0,1,0,0
16186,Diary of a Mad Black Woman,Kimberly Elise,0,0,1,1,3804016
16222,Whatever It Takes,Jodi Lyn O'Keefe,0,0,1,0,0
16232,Mr. 3000,Bernie Mac,0,1,0,0,0
16241,The Boys from Brazil,Gregory Peck,0,1,0,4,80952826
16281,Creepshow,Hal Holbrook,0,1,0,0,0
16288,Creepshow 2,George Kennedy,0,1,0,0,0
16290,Jackass 3D,Johnny Knoxville,0,1,0,3,181864700
16300,Down to Earth,Chris Rock,0,1,0,0,0
16320,Serenity,Nathan Fillion,0,1,0,0,0
16323,The Rose,Bette Midler,1,0,0,0,0
16337,The Texas Chainsaw Massacre 2,Dennis Hopper,0,1,0,0,0
16351,Ararat,Simon Abkarian,0,1,0,0,0
16353,Ong Bak 2,Tony Jaa,0,1,0,1,21165581
16358,Eulogy,Hank Azaria,0,1,0,1,-29100030
16363,The Best Little Whorehouse in Texas,Burt Reynolds,0,1,0,0,0
16388,The Brothers McMullen,Shari Albert,0,0,1,0,0
16406,Dick,Kirsten Dunst,0,0,1,1,571408
16428,Breakin' All the Rules,Jamie Foxx,0,1,0,1,-3285910
16441,The Beastmaster,Marc Singer,0,1,0,0,0
16448,Waiting for Guffman,Christopher Guest,0,1,0,0,0
16471,Modern Problems,Chevy Chase,0,1,0,2,16143837
16508,Doug's 1st Movie,Thomas McHugh,0,1,0,0,0
16523,Where the Wild Things Are,Max Records,1,0,0,0,0
16538,"I Love You, Man",Paul Rudd,0,1,0,1,-4463323
16558,Duplicity,Clive Owen,0,1,0,3,39600218
16564,Winter in Wartime,Martijn Lakemeier,0,1,0,0,0
16577,Astro Boy,Nicolas Cage,0,1,0,19,1133777866
16608,The Proposition,Guy Pearce,0,1,0,3,64514678
16614,Adventureland,Jesse Eisenberg,0,1,0,0,0
16617,Mindhunters,LL Cool J,0,1,0,0,0
16619,Ordinary People,Donald Sutherland,0,1,0,0,0
16620,La Bamba,Lou Diamond Phillips,0,1,0,0,0
16633,Somewhere in Time,Christopher Reeve,0,1,0,1,245218018
16642,Days of Heaven,Richard Gere,0,1,0,0,0
16643,Life or Something Like It,Angelina Jolie,0,0,1,2,153105660
16651,The Other Side of Heaven,Christopher Gorham,0,1,0,0,0
16653,The Singles Ward,Will Swenson,0,1,0,0,0
16690,Return to Never Land,Harriet Owen,0,0,1,0,0
16727,The Namesake,Kal Penn,0,1,0,1,1116235
16769,Coal Miner's Daughter,Sissy Spacek,0,0,1,0,0
16781,Madea's Family Reunion,Tyler Perry,0,1,0,0,0
16784,Welcome to Mooseport,Ray Romano,0,1,0,1,324257136
16857,The Dangerous Lives of Altar Boys,Emile Hirsch,0,1,0,0,0
16866,Planet 51,Dwayne Johnson,0,1,0,8,275501008
16869,Inglourious Basterds,Brad Pitt,0,1,0,11,1177153312
16871,Drag Me to Hell,Alison Lohman,0,0,1,1,5657770
16888,The Ladies Man,Tim Meadows,0,1,0,0,0
16899,Easy Virtue,Jessica Biel,0,0,1,0,0
16911,The Inhabited Island,Vasily Stepanov,1,0,0,0,0
16988,How She Move,Rutina Wesley,0,0,1,0,0
16991,Observe and Report,Seth Rogen,0,1,0,4,488316342
16995,State of Play,Russell Crowe,0,1,0,7,693702258
16996,17 Again,Zac Efron,0,1,0,1,263392880
17043,The Crocodile Hunter: Collision Course,Steve Irwin,1,0,0,0,0
17044,The Land Girls,Catherine McCormack,1,0,0,0,0
17047,Agent Cody Banks 2: Destination London,Frankie Muniz,0,1,0,3,97561147
17113,The Ballad of Jack and Rose,Daniel Day-Lewis,0,1,0,2,33761296
17127,The Object of My Affection,Jennifer Aniston,0,0,1,0,0
17130,Crossroads,Britney Spears,1,0,0,0,0
17134,12 Rounds,John Cena,0,1,0,1,2165608
17139,Character,Jan Decleir,0,1,0,0,0
17170,"Bright Lights, Big City",Michael J. Fox,0,1,0,1,362109762
17182,Eye for an Eye,Sally Field,0,0,1,0,0
17186,Supercross,Steve Howey,0,1,0,0,0
17187,The Emperor's Club,Kevin Kline,0,1,0,4,51353788
17202,Why Did I Get Married?,Tyler Perry,0,1,0,1,51231524
17264,The Black Stallion,Kelly Reno,0,1,0,0,0
17277,The Fall of the Roman Empire,Sophia Loren,0,0,1,0,0
17287,Poultrygeist: Night of the Chicken Dead,Jason Yachanin,0,1,0,0,0
17332,The Soloist,Robert Downey Jr.,0,1,0,4,439541310
17334,The Other End of the Line,Jesse Metcalfe,0,1,0,0,0
17339,Force 10 from Navarone,Harrison Ford,0,1,0,0,0
17379,Last Holiday,Queen Latifah,0,0,1,1,11351350
17403,How to Deal,Mandy Moore,0,0,1,1,30227069
17431,Moon,Sam Rockwell,0,1,0,3,2865152
17436,The Informers,Billy Bob Thornton,0,1,0,4,72902763
17578,The Adventures of Tintin,Jamie Bell,0,1,0,3,90695964
17610,Year One,Jack Black,0,1,0,4,657119749
17622,Fifty Dead Men Walking,Ben Kingsley,0,1,0,3,51064715
17654,District 9,Sharlto Copley,0,1,0,0,0
17707,Brokedown Palace,Claire Danes,0,0,1,0,0
17708,Corky Romano,Chris Kattan,0,1,0,0,0
17709,Dudley Do-Right,Brendan Fraser,0,1,0,2,124726277
17710,Hey Arnold! The Movie,Spencer Klein,0,1,0,0,0
17711,The Adventures of Rocky & Bullwinkle,Rene Russo,0,0,1,0,0
17734,Thirteen Conversations About One Thing,John Turturro,0,1,0,1,-9163359
17795,My Fellow Americans,Jack Lemmon,0,1,0,2,33000000
17813,Alex & Emma,Luke Wilson,0,1,0,2,56615418
17820,Show Boat,Howard Keel,0,1,0,0,0
17834,A Simple Wish,Martin Short,0,1,0,0,0
17880,Because of Winn-Dixie,Jeff Daniels,0,1,0,3,-20209722
17908,My Dog Skip,Frankie Muniz,0,1,0,0,0
17917,Oliver!,Ron Moody,0,1,0,0,0
17926,Undiscovered,Kip Pardue,0,1,0,1,-39255262
17979,A Christmas Carol,Gary Oldman,0,1,0,4,232601973
17994,Witchboard,Stephen Nichols,0,1,0,0,0
17995,DysFunktional Family,Eddie Griffin,0,1,0,2,21031381
18041,Gossip,Joshua Jackson,0,1,0,1,20007180
18065,Next Day Air,Donald Faison,0,1,0,0,0
18074,Duets,Gwyneth Paltrow,0,0,1,1,52000000
18079,Nine Queens,Ricardo Darín,0,1,0,0,0
18126,Hannah Montana: The Movie,Miley Cyrus,0,0,1,0,0
18147,Unaccompanied Minors,Lewis Black,0,1,0,0,0
18162,Land of the Lost,Will Ferrell,0,1,0,10,501011073
18191,Edmond,William H. Macy,0,1,0,2,-262261
18206,Alone With Her,Colin Hanks,0,1,0,0,0
18238,Lesbian Vampire Killers,James Corden,0,1,0,1,-8815745
18239,The Twilight Saga: New Moon,Kristen Stewart,0,0,1,2,354319489
18240,The Proposal,Sandra Bullock,0,0,1,13,578379341
18254,Reds,Warren Beatty,0,1,0,0,0
18276,Hoot,Luke Wilson,0,1,0,4,34111503
18292,George Washington,Candace Evanofski,1,0,0,0,0
18320,The Young Victoria,Emily Blunt,0,0,1,0,0
18357,The Country Bears,Haley Joel Osment,0,1,0,1,135926552
18360,Night at the Museum: Battle of the Smithsonian,Ben Stiller,0,1,0,14,2407623450
18405,The Last House on the Left,Garret Dillahunt,1,0,0,0,0
18442,Decoys,Kim Poirier,0,0,1,0,0
18480,Brüno,Sacha Baron Cohen,0,1,0,1,243572744
18487,The Taking of Pelham 1 2 3,Denzel Washington,0,1,0,19,952000334
18501,Gamer,Gerard Butler,0,1,0,5,426134486
18516,Adam Resurrected,Jeff Goldblum,0,1,0,2,189449675
18533,Bronson,Tom Hardy,0,1,0,0,0
18550,Fled,Laurence Fishburne,0,1,0,1,51004069
18570,"Food, Inc.",Michael Pollan,1,0,0,0,0
18602,Morvern Callar,Samantha Morton,0,0,1,0,0
18615,Fur: An Imaginary Portrait of Diane Arbus,Nicole Kidman,0,0,1,8,420039485
18681,Eye of the Beholder,Ewan McGregor,0,1,0,2,7804724
18701,Being Julia,Michael Gambon,0,1,0,0,0
18712,Sands of Iwo Jima,John Wayne,0,1,0,2,9812000
18713,The Jerky Boys,John G. Brennan,0,1,0,0,0
18734,L.I.E.,Paul Dano,0,1,0,0,0
18736,The Lizzie McGuire Movie,Hilary Duff,0,0,1,0,0
18777,Slow Burn,Ray Liotta,0,1,0,1,-43533912
18785,The Hangover,Bradley Cooper,0,1,0,1,-11466773
18823,Clash of the Titans,Sam Worthington,0,1,0,1,2550965087
18828,Double Take,Orlando Jones,0,1,0,0,0
18840,The White Countess,Ralph Fiennes,0,1,0,5,231025656
18885,3 Ninjas Kick Back,Victor Wong,0,1,0,0,0
18886,Flight of the Intruder,Danny Glover,0,1,0,0,0
18892,Jawbreaker,Rose McGowan,0,0,1,0,0
18900,In Cold Blood,Robert Blake,0,1,0,0,0
18923,A Home at the End of the World,Colin Farrell,0,1,0,2,63516051
18925,Facing the Giants,James Blackwell,0,1,0,0,0
18937,Quest for Camelot,Jessalyn Gilsig,0,0,1,0,0
18947,The Boat That Rocked,Tom Sturridge,0,1,0,0,0
18975,The Adventures of Pinocchio,Martin Landau,0,1,0,0,0
19052,Light It Up,Usher Raymond,1,0,0,0,0
19084,Johnson Family Vacation,Cedric the Entertainer,0,1,0,0,0
19150,The Crew,Richard Dreyfuss,0,1,0,3,498294239
19153,The Real Cancun,Laura Ramsey,0,0,1,0,0
19187,The Hebrew Hammer,Adam Goldberg,0,1,0,0,0
19204,The Beyond,Catriona MacColl,0,0,1,0,0
19255,Away We Go,John Krasinski,0,1,0,0,0
19265,Whatever Works,Larry David,0,1,0,0,0
19316,Saving Face,Michelle Krusiec,0,0,1,0,0
19344,Loving Annabelle,Erin Kelly,0,0,1,0,0
19366,Josie and the Pussycats,Rachael Leigh Cook,0,0,1,0,0
19405,Recess: School's Out,Rickey D'Shon Collins,0,1,0,0,0
19419,Screwed,Norm Macdonald,1,0,0,1,-2979919
19457,The Yards,Mark Wahlberg,0,1,0,3,32264937
19489,Held Up,Jamie Foxx,0,1,0,0,0
19556,Miss March,Zach Cregger,0,1,0,0,0
19585,G-Force,Sam Rockwell,0,1,0,4,7625256
19615,Flying By,Billy Ray Cyrus,0,1,0,0,0
19644,Silmido,Sol Kyung-gu,0,1,0,0,0
19724,Imagine That,Eddie Murphy,0,1,0,18,1459119976
19803,Underclassman,Nick Cannon,0,1,0,1,37588485
19840,"I Love You, Beth Cooper",Hayden Panettiere,0,0,1,0,0
19844,Kiss the Bride,Tori Spelling,0,0,1,0,0
19848,The Players Club,LisaRaye McCoy,0,0,1,0,0
19898,Pandorum,Ben Foster,0,1,0,0,0
19899,Couples Retreat,Vince Vaughn,0,1,0,4,384931753
19901,Daybreakers,Ethan Hawke,0,1,0,6,-18732471
19904,The Stepfather,Dylan Walsh,0,1,0,0,0
19905,"The Goods: Live Hard, Sell Hard",Jeremy Piven,0,1,0,1,-4649226
19908,Zombieland,Jesse Eisenberg,0,1,0,1,7664377
19912,The Final Destination,Bobby Campo,0,1,0,0,0
19913,(500) Days of Summer,Joseph Gordon-Levitt,0,1,0,1,-30421885
19959,Surrogates,Bruce Willis,0,1,0,23,2555845301
19994,Jennifer's Body,Megan Fox,0,0,1,0,0
19995,Avatar,Sam Worthington,0,1,0,0,0
19997,Niagara,Marilyn Monroe,0,0,1,0,0
20009,Slackers,Jason Segel,0,1,0,0,0
20024,The End of the Affair,Ralph Fiennes,0,1,0,2,194089382
20156,Exotica,Bruce Greenwood,0,1,0,0,0
20178,World's Greatest Dad,Robin Williams,0,1,0,16,1652173851
20296,Chocolate: Deep Dark Secrets,Anil Kapoor,0,1,0,0,0
20309,Say It Isn't So,Chris Klein,0,1,0,0,0
20322,The Brothers,Morris Chestnut,0,1,0,0,0
20337,Martin Lawrence Live: Runteldat,Martin Lawrence,0,1,0,5,218041453
20352,Despicable Me,Steve Carell,0,1,0,3,232134690
20360,Namastey London,Akshay Kumar,0,1,0,0,0
20391,Paint Your Wagon,Lee Marvin,0,1,0,1,700000
20455,Digimon: The Movie,Lara Jill Miller,0,0,1,0,0
20468,The Big Tease,Craig Ferguson,0,1,0,0,0
20483,Catch That Kid,Kristen Stewart,0,0,1,0,0
20504,The Book of Eli,Denzel Washington,0,1,0,20,1002166460
20520,The Motel,Jeffrey Chyau,1,0,0,0,0
20526,TRON: Legacy,Garrett Hedlund,0,1,0,0,0
20533,Jonah Hex,Josh Brolin,0,1,0,1,4406464
20542,Delgo,Freddie Prinze Jr.,0,1,0,7,423937674
20616,Swimfan,Jesse Bradford,0,1,0,2,11810410
20653,Roadside Romeo,Saif Ali Khan,0,1,0,1,2043864
20662,Robin Hood,Russell Crowe,0,1,0,8,721486452
20694,Rugrats Go Wild,E.G. Daily,0,0,1,0,0
20697,Ready to Rumble,David Arquette,0,1,0,4,428787149
20737,Air Bud,Kevin Zegers,0,1,0,0,0
20761,Play It to the Bone,Antonio Banderas,0,1,0,3,75392867
20763,Radio Flyer,Elijah Wood,0,1,0,0,0
20764,Sleep Dealer,Leonor Varela,0,0,1,0,0
20766,The Road,Viggo Mortensen,0,1,0,6,19463960
20770,But I'm a Cheerleader,Natasha Lyonne,0,0,1,1,502773
20794,Novocaine,Chelcie Ross,0,1,0,0,0
20829,Funny People,Adam Sandler,0,1,0,13,1091057740
20856,Aliens in the Attic,Carter Jenkins,0,1,0,0,0
20857,Hardball,Keanu Reeves,0,1,0,8,900950975
20862,Smoke Signals,Adam Beach,0,1,0,0,0
20943,The Ugly Truth,Katherine Heigl,0,0,1,1,130259319
21014,Keeping Up with the Steins,Daryl Sabara,0,1,0,0,0
21074,Brick Lane,Tannishtha Chatterjee,1,0,0,0,0
21208,Orphan,Vera Farmiga,0,0,1,0,0
21301,Barbershop 2:  Back in Business,Ice Cube,0,1,0,5,162334654
21309,River's Edge,Crispin Glover,0,1,0,0,0
21311,I Dreamed of Africa,Kim Basinger,0,0,1,0,0
21334,Children of Heaven,Mohammad Amir Naji,1,0,0,0,0
21338,Stone Cold,Brian Bosworth,0,1,0,0,0
21345,City of Life and Death,Liu Ye,0,1,0,0,0
21349,Anywhere But Here,Susan Sarandon,0,0,1,2,100978846
21355,All the Pretty Horses,Matt Damon,0,1,0,5,26850993
21413,The Battle of Shaker Heights,Shia LaBeouf,0,1,0,0,0
21461,Lage Raho Munna Bhai,Sanjay Dutt,0,1,0,0,0
21494,Moliere,Romain Duris,0,1,0,1,-1402201
21512,The Blood of Heroes,Rutger Hauer,0,1,0,0,0
21525,Tupac: Resurrection,Tupac Amaru Shakur,0,1,0,0,0
21610,Nighthawks,Sylvester Stallone,0,1,0,1,116235147
21612,The Funeral,Christopher Walken,0,1,0,1,10766616
21641,The Damned United,Michael Sheen,0,1,0,1,-547055
21724,Dance Flick,Shoshana Bush,0,0,1,0,0
21755,The Brothers Bloom,Rachel Weisz,0,0,1,0,0
21765,Good Boy!,Molly Shannon,0,0,1,1,16628981
21801,The Slaughter Rule,Ryan Gosling,0,1,0,1,-1083075
21972,Like Mike,Shad Moss,1,0,0,0,0
22013,Elmer Gantry,Burt Lancaster,0,1,0,2,39250000
22051,Adam,Hugh Dancy,0,1,0,0,0
22074,Capitalism: A Love Story,Michael Moore,0,1,0,3,53649354
22102,Troop Beverly Hills,Shelley Long,0,0,1,0,0
22215,Cheri,Michelle Pfeiffer,0,0,1,1,-9878900
22256,Without Limits,Billy Crudup,0,1,0,0,0
22267,Ride with the Devil,Tobey Maguire,0,1,0,0,0
22301,Hell's Angels,Ben Lyon,0,1,0,0,0
22314,In Too Deep,Omar Epps,0,1,0,1,19059640
22327,Youth in Revolt,Michael Cera,0,1,0,1,23973937
22345,Baby Geniuses,Kathleen Turner,0,0,1,2,18203529
22479,Kansas City,Jennifer Jason Leigh,0,0,1,0,0
22488,Love's Abiding Joy,Erin Cottrell,0,0,1,0,0
22538,Scott Pilgrim vs. the World,Michael Cera,0,1,0,2,25659525
22556,The Yellow Handkerchief,William Hurt,0,1,0,0,0
22597,The Broken Hearts Club: A Romantic Comedy,Ben Weber,0,1,0,0,0
22600,Gangster's Paradise: Jerusalema,Daniel Buckland,1,0,0,0,0
22617,Dinner Rush,Danny Aiello,0,1,0,1,30795445
22787,Whiteout,Kate Beckinsale,0,0,1,3,133963662
22794,Cloudy with a Chance of Meatballs,Bill Hader,0,1,0,0,0
22796,Simon Birch,Jim Carrey,0,1,0,7,1230405707
22798,Whip It,Ellen Page,0,0,1,1,223911584
22803,Law Abiding Citizen,Jamie Foxx,0,1,0,6,211444177
22804,Saw VI,Tobin Bell,0,1,0,4,535212074
22805,Motherhood,Uma Thurman,0,0,1,3,303881317
22820,Gentlemen Broncos,Michael Angarano,0,1,0,1,51369815
22821,The Boondock Saints II: All Saints Day,Sean Patrick Flanery,0,1,0,0,0
22824,The Fourth Kind,Milla Jovovich,0,0,1,7,266498782
22825,The Box,Cameron Diaz,0,0,1,6,858746329
22832,Ninja Assassin,Rain,0,1,0,0,0
22881,The Blind Side,Sandra Bullock,0,0,1,15,880859914
22894,Legion,Paul Bettany,0,1,0,0,0
22897,It's Complicated,Meryl Streep,0,0,1,10,1382018323
22907,Takers,Chris Brown,0,1,0,0,0
22908,A Room for Romeo Brass,Paddy Considine,0,1,0,0,0
22913,24 7: Twenty Four Seven,Bob Hoskins,0,1,0,1,-27084535
22947,Up in the Air,George Clooney,0,1,0,16,1548022811
22949,Old Dogs,Robin Williams,0,1,0,17,1642469601
22954,Invictus,Morgan Freeman,0,1,0,7,331977972
22970,The Cabin in the Woods,Kristen Connolly,0,0,1,0,0
22971,Dear John,Amanda Seyfried,0,0,1,0,0
22972,Green Zone,Matt Damon,0,1,0,12,775146522
23048,Hot Tub Time Machine,John Cusack,0,1,0,12,729715446
23049,My Life in Ruins,Nia Vardalos,0,0,1,2,355085060
23069,Benji,Patsy Garrett,0,0,1,0,0
23082,The Invention of Lying,Ricky Gervais,0,1,0,1,9843245
23168,The Town,Ben Affleck,0,1,0,11,635496135
23169,Remember Me,Robert Pattinson,0,1,0,0,0
23172,The Spy Next Door,Amber Valletta,0,0,1,0,0
23330,The Ballad of Cable Hogue,Jason Robards,0,1,0,0,0
23367,Bandslam,Vanessa Hudgens,0,0,1,0,0
23398,Alvin and the Chipmunks: The Squeakquel,Zachary Levi,0,1,0,0,0
23479,The Bad News Bears,Walter Matthau,0,1,0,0,0
23483,Kick-Ass,Aaron Taylor-Johnson,0,1,0,1,5885229
23531,Whipped,Amanda Peet,0,0,1,0,0
23570,The Pallbearer,David Schwimmer,0,1,0,0,0
23618,The Original Kings of Comedy,Steve Harvey,0,1,0,0,0
23629,Sucker Punch,Emily Browning,0,0,1,0,0
23631,Machete,Danny Trejo,0,1,0,0,0
23655,Groove,Hamish Linklater,0,1,0,0,0
23685,Monkeybone,Brendan Fraser,0,1,0,3,112545069
23706,All About Steve,Sandra Bullock,0,0,1,14,855754372
23730,C.H.U.D.,John Heard,0,1,0,0,0
23742,Cop Out,Bruce Willis,0,1,0,24,2598290073
23759,Centurion,Michael Fassbender,0,1,0,0,0
23827,Paranormal Activity,Katie Featherston,0,0,1,0,0
23963,Pontypool,Stephen McHattie,0,1,0,0,0
23988,Stan Helsing,Diora Baird,0,0,1,0,0
24021,The Twilight Saga: Eclipse,Kristen Stewart,0,0,1,3,1014146951
24034,Teacher's Pet,Nathan Lane,0,1,0,0,0
24055,The Puffy Chair,Mark Duplass,0,1,0,0,0
24066,"Happy, Texas",Steve Zahn,0,1,0,0,0
24071,Mumford,Loren Dean,0,1,0,0,0
24100,The Little Vampire,Richard E. Grant,0,1,0,0,0
24113,Town & Country,Warren Beatty,0,1,0,4,23699450
24126,Warlock: The Armageddon,Julian Sands,0,1,0,1,1824553
24137,An Ideal Husband,Cate Blanchett,0,0,1,1,52150642
24150,Halloween II,Scout Taylor-Compton,0,0,1,0,0
24206,Silent Trigger,Dolph Lundgren,0,1,0,1,-5724443
24226,The Verdict,Paul Newman,0,1,0,6,282025216
24227,Excessive Force,Thomas Ian Griffith,0,1,0,0,0
24264,Sheena,Tanya Roberts,0,0,1,0,0
24266,The Man from Snowy River,Tom Burlinson,0,1,0,0,0
