movie_id,title,id,name
49529,John Carter,818,based on novel
49529,John Carter,839,mars
49529,John Carter,1456,medallion
49529,John Carter,3801,space travel
49529,John Carter,7376,princess
49529,John Carter,9951,alien
49529,John Carter,10028,steampunk
49529,John Carter,10539,martian
49529,John Carter,10685,escape
49529,John Carter,161511,edgar rice burroughs
49529,John Carter,163252,alien race
49529,John Carter,179102,superhuman strength
49529,John Carter,190320,mars civilization
49529,John Carter,195446,sword and planet
49529,John Carter,207928,19th century
49529,John Carter,209714,3d
559,Spider-Man 3,851,dual identity
559,Spider-Man 3,1453,amnesia
559,Spider-Man 3,1965,sandstorm
559,Spider-Man 3,2038,love of one's life
559,Spider-Man 3,3446,forgiveness
559,Spider-Man 3,3986,spider
559,Spider-Man 3,4391,wretch
559,Spider-Man 3,4959,death of a friend
559,Spider-Man 3,5776,egomania
559,Spider-Man 3,5789,sand
559,Spider-Man 3,5857,narcism
559,Spider-Man 3,6062,hostility
559,Spider-Man 3,8828,marvel comic
559,Spider-Man 3,9663,sequel
559,Spider-Man 3,9715,superhero
559,Spider-Man 3,9748,revenge
38757,Tangled,1562,hostage
38757,Tangled,2343,magic
38757,Tangled,2673,horse
38757,Tangled,3205,fairy tale
38757,Tangled,4344,musical
38757,Tangled,7376,princess
38757,Tangled,10336,animation
38757,Tangled,33787,tower
38757,Tangled,155658,blonde woman
38757,Tangled,162219,selfishness
38757,Tangled,163545,healing power
38757,Tangled,179411,based on fairy tale
38757,Tangled,179431,duringcreditsstinger
38757,Tangled,215258,healing gift
38757,Tangled,234183,animal sidekick
99861,Avengers: Age of Ultron,8828,marvel comic
99861,Avengers: Age of Ultron,9663,sequel
99861,Avengers: Age of Ultron,9715,superhero
99861,Avengers: Age of Ultron,9717,based on comic book
99861,Avengers: Age of Ultron,10629,vision
99861,Avengers: Age of Ultron,155030,superhero team
99861,Avengers: Age of Ultron,179431,duringcreditsstinger
99861,Avengers: Age of Ultron,180547,marvel cinematic universe
99861,Avengers: Age of Ultron,209714,3d
767,Harry Potter and the Half-Blood Prince,616,witch
767,Harry Potter and the Half-Blood Prince,2343,magic
767,Harry Potter and the Half-Blood Prince,3872,broom
767,Harry Potter and the Half-Blood Prince,3884,school of witchcraft
767,Harry Potter and the Half-Blood Prince,6333,wizardry
767,Harry Potter and the Half-Blood Prince,10164,apparition
767,Harry Potter and the Half-Blood Prince,10791,teenage crush
767,Harry Potter and the Half-Blood Prince,12564,werewolf
209112,Batman v Superman: Dawn of Justice,849,dc comics
209112,Batman v Superman: Dawn of Justice,7002,vigilante
209112,Batman v Superman: Dawn of Justice,9715,superhero
209112,Batman v Superman: Dawn of Justice,9717,based on comic book
209112,Batman v Superman: Dawn of Justice,9748,revenge
209112,Batman v Superman: Dawn of Justice,163455,super powers
209112,Batman v Superman: Dawn of Justice,195242,clark kent
209112,Batman v Superman: Dawn of Justice,195243,bruce wayne
209112,Batman v Superman: Dawn of Justice,229266,dc extended universe
1452,Superman Returns,83,saving the world
1452,Superman Returns,849,dc comics
1452,Superman Returns,8872,invulnerability
1452,Superman Returns,9663,sequel
1452,Superman Returns,9715,superhero
1452,Superman Returns,9717,based on comic book
1452,Superman Returns,163420,kryptonite
1452,Superman Returns,163455,super powers
1452,Superman Returns,179102,superhuman strength
1452,Superman Returns,202526,lex luthor
10764,Quantum of Solace,627,killing
10764,Quantum of Solace,1568,undercover
10764,Quantum of Solace,4289,secret agent
10764,Quantum of Solace,156095,british secret service
58,Pirates of the Caribbean: Dead Man's Chest,616,witch
58,Pirates of the Caribbean: Dead Man's Chest,663,fortune teller
58,Pirates of the Caribbean: Dead Man's Chest,910,bondage
58,Pirates of the Caribbean: Dead Man's Chest,911,exotic island
58,Pirates of the Caribbean: Dead Man's Chest,1299,monster
58,Pirates of the Caribbean: Dead Man's Chest,1316,captain
58,Pirates of the Caribbean: Dead Man's Chest,1317,card game
58,Pirates of the Caribbean: Dead Man's Chest,1319,east india trading company
58,Pirates of the Caribbean: Dead Man's Chest,1461,compass
58,Pirates of the Caribbean: Dead Man's Chest,3799,ship
58,Pirates of the Caribbean: Dead Man's Chest,5600,daughter
58,Pirates of the Caribbean: Dead Man's Chest,12988,pirate
58,Pirates of the Caribbean: Dead Man's Chest,157186,swashbuckler
58,Pirates of the Caribbean: Dead Man's Chest,179430,aftercreditsstinger
57201,The Lone Ranger,1556,texas
57201,The Lone Ranger,2673,horse
57201,The Lone Ranger,5385,survivor
57201,The Lone Ranger,5901,texas ranger
57201,The Lone Ranger,9104,partner
57201,The Lone Ranger,9503,outlaw
57201,The Lone Ranger,10685,escape
57201,The Lone Ranger,10909,lawyer
57201,The Lone Ranger,13008,train
57201,The Lone Ranger,178867,lone ranger
57201,The Lone Ranger,179419,comanche
57201,The Lone Ranger,222787,the lone ranger
57201,The Lone Ranger,228232,tonto
49521,Man of Steel,83,saving the world
49521,Man of Steel,849,dc comics
49521,Man of Steel,9715,superhero
49521,Man of Steel,9717,based on comic book
49521,Man of Steel,10761,superhuman
49521,Man of Steel,14909,alien invasion
49521,Man of Steel,161184,reboot
49521,Man of Steel,163455,super powers
49521,Man of Steel,229266,dc extended universe
2454,The Chronicles of Narnia: Prince Caspian,818,based on novel
2454,The Chronicles of Narnia: Prince Caspian,855,fictional place
2454,The Chronicles of Narnia: Prince Caspian,1155,brother sister relationship
2454,The Chronicles of Narnia: Prince Caspian,2043,lion
2454,The Chronicles of Narnia: Prince Caspian,3714,human being
2454,The Chronicles of Narnia: Prince Caspian,4391,wretch
2454,The Chronicles of Narnia: Prince Caspian,4820,leap in time
2454,The Chronicles of Narnia: Prince Caspian,5144,matter of life and death
2454,The Chronicles of Narnia: Prince Caspian,6150,faith
2454,The Chronicles of Narnia: Prince Caspian,6464,uncle
2454,The Chronicles of Narnia: Prince Caspian,166930,narnia
2454,The Chronicles of Narnia: Prince Caspian,170362,fantasy world
24428,The Avengers,242,new york
24428,The Avengers,5539,shield
24428,The Avengers,8828,marvel comic
24428,The Avengers,9715,superhero
24428,The Avengers,9717,based on comic book
24428,The Avengers,14909,alien invasion
24428,The Avengers,155030,superhero team
24428,The Avengers,179430,aftercreditsstinger
24428,The Avengers,179431,duringcreditsstinger
24428,The Avengers,180547,marvel cinematic universe
1865,Pirates of the Caribbean: On Stranger Tides,658,sea
1865,Pirates of the Caribbean: On Stranger Tides,1316,captain
1865,Pirates of the Caribbean: On Stranger Tides,1860,mutiny
1865,Pirates of the Caribbean: On Stranger Tides,1938,sword
1865,Pirates of the Caribbean: On Stranger Tides,2569,prime minister
1865,Pirates of the Caribbean: On Stranger Tides,3180,sailing
1865,Pirates of the Caribbean: On Stranger Tides,3625,silver
1865,Pirates of the Caribbean: On Stranger Tides,3799,ship
1865,Pirates of the Caribbean: On Stranger Tides,4235,duke
1865,Pirates of the Caribbean: On Stranger Tides,5938,mermaid
1865,Pirates of the Caribbean: On Stranger Tides,12988,pirate
1865,Pirates of the Caribbean: On Stranger Tides,13065,soldier
1865,Pirates of the Caribbean: On Stranger Tides,14643,battle
1865,Pirates of the Caribbean: On Stranger Tides,157186,swashbuckler
1865,Pirates of the Caribbean: On Stranger Tides,179430,aftercreditsstinger
1865,Pirates of the Caribbean: On Stranger Tides,209714,3d
41154,Men in Black 3,4379,time travel
41154,Men in Black 3,5455,time machine
41154,Men in Black 3,9951,alien
41154,Men in Black 3,174915,fictional government agency
41154,Men in Black 3,185668,seeing the future
41154,Men in Black 3,208756,changing history
122917,The Hobbit: The Battle of the Five Armies,417,corruption
122917,The Hobbit: The Battle of the Five Armies,603,elves
122917,The Hobbit: The Battle of the Five Armies,604,dwarves
122917,The Hobbit: The Battle of the Five Armies,606,orcs
122917,The Hobbit: The Battle of the Five Armies,609,middle-earth (tolkien)
122917,The Hobbit: The Battle of the Five Armies,611,hobbit
122917,The Hobbit: The Battle of the Five Armies,12554,dragon
122917,The Hobbit: The Battle of the Five Armies,14643,battle
122917,The Hobbit: The Battle of the Five Armies,167982,unlikely friendship
122917,The Hobbit: The Battle of the Five Armies,188270,epic battle
122917,The Hobbit: The Battle of the Five Armies,234213,sword and sorcery
1930,The Amazing Spider-Man,1872,loss of father
1930,The Amazing Spider-Man,7002,vigilante
1930,The Amazing Spider-Man,8803,serum
1930,The Amazing Spider-Man,8828,marvel comic
1930,The Amazing Spider-Man,156855,scientific experiment
1930,The Amazing Spider-Man,158124,spider bite
1930,The Amazing Spider-Man,158456,masked vigilante
1930,The Amazing Spider-Man,161184,reboot
1930,The Amazing Spider-Man,163455,super powers
1930,The Amazing Spider-Man,163561,genetic engineering
1930,The Amazing Spider-Man,171556,social outcast
1930,The Amazing Spider-Man,179431,duringcreditsstinger
20662,Robin Hood,4147,robin hood
20662,Robin Hood,4393,archer
20662,Robin Hood,10466,knight
20662,Robin Hood,11525,sherwood forest
20662,Robin Hood,18101,bow and arrow
20662,Robin Hood,41406,middle ages
20662,Robin Hood,161257,medieval
20662,Robin Hood,186686,king of england
57158,The Hobbit: The Desolation of Smaug,603,elves
57158,The Hobbit: The Desolation of Smaug,604,dwarves
57158,The Hobbit: The Desolation of Smaug,606,orcs
57158,The Hobbit: The Desolation of Smaug,611,hobbit
57158,The Hobbit: The Desolation of Smaug,12554,dragon
57158,The Hobbit: The Desolation of Smaug,177912,wizard
57158,The Hobbit: The Desolation of Smaug,234213,sword and sorcery
2268,The Golden Compass,392,england
2268,The Golden Compass,1461,compass
2268,The Golden Compass,1706,experiment
2268,The Golden Compass,2596,lordship
2268,The Golden Compass,6464,uncle
2268,The Golden Compass,6678,polar bear
2268,The Golden Compass,13014,orphan
2268,The Golden Compass,18165,animal
2268,The Golden Compass,223438,based on young adult novel
254,King Kong,774,film business
254,King Kong,776,screenplay
254,King Kong,837,show business
254,King Kong,886,film making
254,King Kong,887,film producer
254,King Kong,911,exotic island
254,King Kong,1299,monster
254,King Kong,1551,indigenous
254,King Kong,3799,ship
254,King Kong,12616,dinosaur
597,Titanic,2580,shipwreck
597,Titanic,2984,iceberg
597,Titanic,3799,ship
597,Titanic,4210,panic
597,Titanic,4388,titanic
597,Titanic,4953,ocean liner
597,Titanic,6917,epic
597,Titanic,7579,rich woman - poor man
597,Titanic,9673,love
597,Titanic,10617,disaster
597,Titanic,10703,tragic love
597,Titanic,14514,class differences
597,Titanic,156395,imax
597,Titanic,165086,star crossed lovers
597,Titanic,182615,steerage
597,Titanic,182621,salvage
597,Titanic,182625,rich snob
597,Titanic,209714,3d
597,Titanic,210184,1910s
271110,Captain America: Civil War,393,civil war
271110,Captain America: Civil War,6091,war
271110,Captain America: Civil War,8828,marvel comic
271110,Captain America: Civil War,9663,sequel
271110,Captain America: Civil War,9715,superhero
271110,Captain America: Civil War,9717,based on comic book
271110,Captain America: Civil War,156395,imax
271110,Captain America: Civil War,179430,aftercreditsstinger
271110,Captain America: Civil War,179431,duringcreditsstinger
271110,Captain America: Civil War,180547,marvel cinematic universe
271110,Captain America: Civil War,209714,3d
44833,Battleship,1721,fight
44833,Battleship,4410,u.s. navy
44833,Battleship,11265,mind reading
44833,Battleship,12354,hong kong
44833,Battleship,13042,soccer
44833,Battleship,14760,scientist
44833,Battleship,14946,fictional war
44833,Battleship,160855,naval
44833,Battleship,160856,armada
44833,Battleship,160860,battleship
44833,Battleship,160861,naval combat
44833,Battleship,160865,jds myoko
44833,Battleship,160866,lost communication
44833,Battleship,160868,taser
44833,Battleship,160873,buoy
44833,Battleship,160875,communications expert
44833,Battleship,160876,joint chiefs of staff
44833,Battleship,160879,crash landing
44833,Battleship,160880,jet fighter pilot
44833,Battleship,160881,navy lieutenant
44833,Battleship,160884,permission to marry
44833,Battleship,160885,uss john paul jones
44833,Battleship,160887,based on board game
44833,Battleship,179430,aftercreditsstinger
44833,Battleship,227328,mighty mo
44833,Battleship,227329,uss missouri
135397,Jurassic World,1299,monster
135397,Jurassic World,1718,dna
135397,Jurassic World,1720,tyrannosaurus rex
135397,Jurassic World,1766,velociraptor
135397,Jurassic World,2041,island
135397,Jurassic World,9663,sequel
135397,Jurassic World,9937,suspense
135397,Jurassic World,10617,disaster
135397,Jurassic World,10685,escape
135397,Jurassic World,12616,dinosaur
135397,Jurassic World,155582,amusement park
135397,Jurassic World,158130,animal attack
135397,Jurassic World,158340,theme park
135397,Jurassic World,178010,jurassic park
135397,Jurassic World,209714,3d
135397,Jurassic World,223059,animal horror
37724,Skyfall,470,spy
37724,Skyfall,4289,secret agent
37724,Skyfall,9740,sociopath
37724,Skyfall,15127,killer
37724,Skyfall,15478,art gallery
37724,Skyfall,156095,british secret service
37724,Skyfall,156345,istanbul turkey
37724,Skyfall,156395,imax
37724,Skyfall,159932,uzi
37724,Skyfall,163841,booby trap
37724,Skyfall,185071,impersonating a police officer
37724,Skyfall,185077,macao
558,Spider-Man 2,851,dual identity
558,Spider-Man 2,2038,love of one's life
558,Spider-Man 2,5983,pizza boy
558,Spider-Man 2,8828,marvel comic
558,Spider-Man 2,9663,sequel
558,Spider-Man 2,9715,superhero
558,Spider-Man 2,13005,doctor
558,Spider-Man 2,14760,scientist
558,Spider-Man 2,14991,tentacle
558,Spider-Man 2,34079,death
558,Spider-Man 2,163074,super villain
68721,Iron Man 3,949,terrorist
68721,Iron Man 3,5597,war on terror
68721,Iron Man 3,6335,tennessee
68721,Iron Man 3,8613,malibu
68721,Iron Man 3,8828,marvel comic
68721,Iron Man 3,9715,superhero
68721,Iron Man 3,9717,based on comic book
68721,Iron Man 3,12555,tony stark
68721,Iron Man 3,173776,iron man
68721,Iron Man 3,179430,aftercreditsstinger
68721,Iron Man 3,180547,marvel cinematic universe
68721,Iron Man 3,188721,mandarin
68721,Iron Man 3,209714,3d
68721,Iron Man 3,209748,war machine
68721,Iron Man 3,209822,iron patriot
68721,Iron Man 3,209823,extremis
12155,Alice in Wonderland,818,based on novel
12155,Alice in Wonderland,855,fictional place
12155,Alice in Wonderland,2011,queen
12155,Alice in Wonderland,2486,fantasy
12155,Alice in Wonderland,12552,alice in wonderland
12155,Alice in Wonderland,170362,fantasy world
12155,Alice in Wonderland,209714,3d
36668,X-Men: The Last Stand,1852,mutant
36668,X-Men: The Last Stand,8828,marvel comic
36668,X-Men: The Last Stand,9717,based on comic book
36668,X-Men: The Last Stand,10761,superhuman
36668,X-Men: The Last Stand,161271,beast
36668,X-Men: The Last Stand,161893,cyclops
36668,X-Men: The Last Stand,179430,aftercreditsstinger
62211,Monsters University,1299,monster
62211,Monsters University,5984,dormitory
62211,Monsters University,6186,games
62211,Monsters University,10336,animation
62211,Monsters University,12392,best friend
62211,Monsters University,13160,university
62211,Monsters University,163303,scary
62211,Monsters University,179430,aftercreditsstinger
8373,Transformers: Revenge of the Fallen,1160,egypt
8373,Transformers: Revenge of the Fallen,1670,sun
8373,Transformers: Revenge of the Fallen,4630,chaos
8373,Transformers: Revenge of the Fallen,8264,symbol
8373,Transformers: Revenge of the Fallen,9854,artifact
8373,Transformers: Revenge of the Fallen,10607,transformers
8373,Transformers: Revenge of the Fallen,11117,tank
8373,Transformers: Revenge of the Fallen,14544,robot
8373,Transformers: Revenge of the Fallen,156395,imax
8373,Transformers: Revenge of the Fallen,179431,duringcreditsstinger
91314,Transformers: Age of Extinction,9663,sequel
91314,Transformers: Age of Extinction,9951,alien
91314,Transformers: Age of Extinction,10607,transformers
91314,Transformers: Age of Extinction,10891,giant robot
91314,Transformers: Age of Extinction,14544,robot
91314,Transformers: Age of Extinction,156395,imax
91314,Transformers: Age of Extinction,166594,transforming robot
68728,Oz: The Great and Powerful,291,circus
68728,Oz: The Great and Powerful,616,witch
68728,Oz: The Great and Powerful,2343,magic
68728,Oz: The Great and Powerful,3929,hope
68728,Oz: The Great and Powerful,4662,illusion
68728,Oz: The Great and Powerful,44451,lost
68728,Oz: The Great and Powerful,172365,magic trick
68728,Oz: The Great and Powerful,177912,wizard
68728,Oz: The Great and Powerful,209714,3d
102382,The Amazing Spider-Man 2,1523,obsession
102382,The Amazing Spider-Man 2,8828,marvel comic
102382,The Amazing Spider-Man 2,9663,sequel
102382,The Amazing Spider-Man 2,9717,based on comic book
102382,The Amazing Spider-Man 2,13040,electrocution
102382,The Amazing Spider-Man 2,33977,medical experiment
102382,The Amazing Spider-Man 2,41594,electricity
102382,The Amazing Spider-Man 2,163455,super powers
20526,TRON: Legacy,310,artificial intelligence
20526,TRON: Legacy,1308,secret identity
20526,TRON: Legacy,4286,computer program
20526,TRON: Legacy,4565,dystopia
20526,TRON: Legacy,6104,computer
20526,TRON: Legacy,9758,deception
20526,TRON: Legacy,12965,duel
20526,TRON: Legacy,14735,motorcycle
20526,TRON: Legacy,185351,neon light
20526,TRON: Legacy,236778,autocracy
49013,Cars 2,830,car race
49013,Cars 2,9663,sequel
49013,Cars 2,10267,comedy
49013,Cars 2,11500,anthropomorphism
49013,Cars 2,12392,best friend
49013,Cars 2,179431,duringcreditsstinger
44912,Green Lantern,849,dc comics
44912,Green Lantern,4375,transformation
44912,Green Lantern,9715,superhero
44912,Green Lantern,9951,alien
44912,Green Lantern,15250,alien infection
44912,Green Lantern,15252,magical object
44912,Green Lantern,15254,protector
44912,Green Lantern,163455,super powers
44912,Green Lantern,202540,origin
44912,Green Lantern,209714,3d
10193,Toy Story 3,1562,hostage
10193,Toy Story 3,3616,college
10193,Toy Story 3,4290,toy
10193,Toy Story 3,5462,barbie
10193,Toy Story 3,10336,animation
10193,Toy Story 3,10685,escape
10193,Toy Story 3,33794,day care
10193,Toy Story 3,158162,teddy bear
10193,Toy Story 3,179431,duringcreditsstinger
10193,Toy Story 3,187065,toy comes to life
10193,Toy Story 3,209386,personification
10193,Toy Story 3,209387,inanimate objects coming to life
10193,Toy Story 3,224516,toy story
534,Terminator Salvation,83,saving the world
534,Terminator Salvation,310,artificial intelligence
534,Terminator Salvation,530,prophecy
534,Terminator Salvation,582,san francisco
534,Terminator Salvation,679,cyborg
534,Terminator Salvation,1373,killer robot
534,Terminator Salvation,1420,gas station
534,Terminator Salvation,4458,post-apocalyptic
534,Terminator Salvation,4565,dystopia
534,Terminator Salvation,6092,army
534,Terminator Salvation,6112,firearm
534,Terminator Salvation,11159,wartime
534,Terminator Salvation,12670,los angeles
168259,Furious 7,830,car race
168259,Furious 7,3428,speed
168259,Furious 7,9748,revenge
168259,Furious 7,9937,suspense
168259,Furious 7,33885,car
168259,Furious 7,40870,race
168259,Furious 7,205399,muscle car
72190,World War Z,4565,dystopia
72190,World War Z,12332,apocalypse
72190,World War Z,12377,zombie
72190,World War Z,160381,nuclear weapons
72190,World War Z,180635,multiple perspectives
72190,World War Z,186565,zombie apocalypse
127585,X-Men: Days of Future Past,1228,1970s
127585,X-Men: Days of Future Past,1852,mutant
127585,X-Men: Days of Future Past,4379,time travel
127585,X-Men: Days of Future Past,8828,marvel comic
127585,X-Men: Days of Future Past,9717,based on comic book
127585,X-Men: Days of Future Past,10761,superhuman
127585,X-Men: Days of Future Past,14527,storm
127585,X-Men: Days of Future Past,161271,beast
127585,X-Men: Days of Future Past,179430,aftercreditsstinger
127585,X-Men: Days of Future Past,206736,changing the past or future
54138,Star Trek Into Darkness,1612,spacecraft
54138,Star Trek Into Darkness,6054,friendship
54138,Star Trek Into Darkness,9663,sequel
54138,Star Trek Into Darkness,9685,futuristic
54138,Star Trek Into Darkness,9882,space
54138,Star Trek Into Darkness,9951,alien
54138,Star Trek Into Darkness,156395,imax
54138,Star Trek Into Darkness,161176,space opera
54138,Star Trek Into Darkness,179569,terrorist bombing
54138,Star Trek Into Darkness,209714,3d
81005,Jack the Giant Slayer,179411,based on fairy tale
81005,Jack the Giant Slayer,189099,giant
64682,The Great Gatsby,818,based on novel
64682,The Great Gatsby,1326,infidelity
64682,The Great Gatsby,1523,obsession
64682,The Great Gatsby,3929,hope
64682,The Great Gatsby,209714,3d
9543,Prince of Persia: The Sands of Time,1241,persia
9543,Prince of Persia: The Sands of Time,1965,sandstorm
9543,Prince of Persia: The Sands of Time,12653,brother against brother
9543,Prince of Persia: The Sands of Time,12654,armageddon
9543,Prince of Persia: The Sands of Time,12655,regent
9543,Prince of Persia: The Sands of Time,41645,based on video game
68726,Pacific Rim,4565,dystopia
68726,Pacific Rim,10891,giant robot
68726,Pacific Rim,11100,giant monster
68726,Pacific Rim,12332,apocalypse
68726,Pacific Rim,156395,imax
68726,Pacific Rim,179431,duringcreditsstinger
68726,Pacific Rim,209714,3d
38356,Transformers: Dark of the Moon,305,moon
38356,Transformers: Dark of the Moon,1612,spacecraft
38356,Transformers: Dark of the Moon,2052,traitor
38356,Transformers: Dark of the Moon,3088,bodyguard
38356,Transformers: Dark of the Moon,10158,alien planet
38356,Transformers: Dark of the Moon,10244,based on cartoon
38356,Transformers: Dark of the Moon,10607,transformers
38356,Transformers: Dark of the Moon,10891,giant robot
38356,Transformers: Dark of the Moon,15246,sabotage
38356,Transformers: Dark of the Moon,15247,word domination
38356,Transformers: Dark of the Moon,15248,commando
38356,Transformers: Dark of the Moon,179431,duringcreditsstinger
217,Indiana Jones and the Kingdom of the Crystal Skull,83,saving the world
217,Indiana Jones and the Kingdom of the Crystal Skull,483,riddle
217,Indiana Jones and the Kingdom of the Crystal Skull,1294,whip
217,Indiana Jones and the Kingdom of the Crystal Skull,1454,treasure
217,Indiana Jones and the Kingdom of the Crystal Skull,1547,mexico city
217,Indiana Jones and the Kingdom of the Crystal Skull,2650,leather jacket
217,Indiana Jones and the Kingdom of the Crystal Skull,4276,machinegun
217,Indiana Jones and the Kingdom of the Crystal Skull,4939,alien phenomenons
217,Indiana Jones and the Kingdom of the Crystal Skull,5566,maya civilization
217,Indiana Jones and the Kingdom of the Crystal Skull,5967,peru
217,Indiana Jones and the Kingdom of the Crystal Skull,6956,treasure hunt
217,Indiana Jones and the Kingdom of the Crystal Skull,9830,nuclear explosion
217,Indiana Jones and the Kingdom of the Crystal Skull,18524,refrigerator
217,Indiana Jones and the Kingdom of the Crystal Skull,41586,archaeologist
217,Indiana Jones and the Kingdom of the Crystal Skull,176731,indiana jones
217,Indiana Jones and the Kingdom of the Crystal Skull,184134,archeology 
105864,The Good Dinosaur,1720,tyrannosaurus rex
105864,The Good Dinosaur,9713,friends
105864,The Good Dinosaur,12026,alternate history
105864,The Good Dinosaur,12616,dinosaur
105864,The Good Dinosaur,13073,fear
105864,The Good Dinosaur,14527,storm
105864,The Good Dinosaur,18330,nature
105864,The Good Dinosaur,187864,human
105864,The Good Dinosaur,189092,journey
62177,Brave,388,scotland
62177,Brave,526,rebel
62177,Brave,3930,bravery
62177,Brave,4152,kingdom
62177,Brave,4393,archer
62177,Brave,4896,wish
62177,Brave,10468,bear
62177,Brave,14753,scot
62177,Brave,15161,rebellious daughter
62177,Brave,41538,turns into animal
62177,Brave,53995,archery
62177,Brave,162715,ruins
62177,Brave,179430,aftercreditsstinger
62177,Brave,181181,peace offering
62177,Brave,187056,woman director
62177,Brave,189098,courage
62177,Brave,209714,3d
188927,Star Trek Beyond,9663,sequel
188927,Star Trek Beyond,9743,stranded
188927,Star Trek Beyond,158449,hatred
188927,Star Trek Beyond,161176,space opera
10681,WALL·E,9799,romantic comedy
5174,Rush Hour 3,1704,ambassador
14161,2012,2163,civilization
14161,2012,5096,natural disaster
14161,2012,10150,end of the world
14161,2012,10617,disaster
14161,2012,12332,apocalypse
14161,2012,14796,destruction
14161,2012,163398,volcanic eruption
14161,2012,208090,mayan
14161,2012,230910,ark
14161,2012,232318,solar
14161,2012,232339,destruction  of mankind
17979,A Christmas Carol,65,holiday
17979,A Christmas Carol,818,based on novel
17979,A Christmas Carol,8250,victorian england
17979,A Christmas Carol,10594,money
17979,A Christmas Carol,33965,christmas eve
17979,A Christmas Carol,33966,scrooge
17979,A Christmas Carol,161174,christmas carol
17979,A Christmas Carol,162846,ghost
17979,A Christmas Carol,170457,lesson
17979,A Christmas Carol,180975,charles dickens
17979,A Christmas Carol,207317,christmas
76757,Jupiter Ascending,306,jupiter
76757,Jupiter Ascending,9882,space
76757,Jupiter Ascending,187056,woman director
76757,Jupiter Ascending,209714,3d
76757,Jupiter Ascending,212760,interspecies romance
258489,The Legend of Tarzan,409,africa
258489,The Legend of Tarzan,5650,feral child
258489,The Legend of Tarzan,7347,tarzan
258489,The Legend of Tarzan,10787,jungle
258489,The Legend of Tarzan,158130,animal attack
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",83,saving the world
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",616,witch
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",818,based on novel
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",1155,brother sister relationship
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",1430,self sacrifice
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",1442,winter
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",1990,cupboard
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2042,beaver
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2043,lion
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6187,fairy-tale figure
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",14643,battle
